component_model_id,mean,season,releaseEW
19,0.00761747686016471,2010/2011,201833
20,0.1105674232149519,2010/2011,201833
21,0.010316067053328689,2010/2011,201833
22,0.010317664015934655,2010/2011,201833
23,0.005762379641165755,2010/2011,201833
24,0.007019529802107701,2010/2011,201833
25,0.008670780420317903,2010/2011,201833
26,0.011274160162864068,2010/2011,201833
0,0.025177882015058932,2010/2011,201835
1,0.023367435069921304,2010/2011,201835
2,0.02109700990180743,2010/2011,201835
3,0.03929254241169637,2010/2011,201835
4,0.029746332284286747,2010/2011,201835
5,0.023783454695966058,2010/2011,201835
6,0.02255149221550971,2010/2011,201835
7,0.05303366698267363,2010/2011,201835
8,0.0064854508249548,2010/2011,201835
9,0.006232337626033992,2010/2011,201835
10,0.04156261779718211,2010/2011,201835
11,0.23133550166272898,2010/2011,201835
12,0.00343667425071772,2010/2011,201835
13,0.015962959168065085,2010/2011,201835
14,0.031100453198783913,2010/2011,201835
15,0.009676550033051378,2010/2011,201835
16,0.013884120573495409,2010/2011,201835
17,0.11223308086964362,2010/2011,201835
18,0.0882833338576007,2010/2011,201835
19,0.009649064184414404,2010/2011,201835
20,0.12234677453448019,2010/2011,201835
21,0.010425960392012448,2010/2011,201835
22,0.010407828703829046,2010/2011,201835
23,0.006954068031698198,2010/2011,201835
24,0.013068033091586039,2010/2011,201835
25,0.013365189900691441,2010/2011,201835
26,0.015540185722109998,2010/2011,201835
0,0.024982848897834916,2010/2011,201836
1,0.02339656745109895,2010/2011,201836
2,0.021232618424893546,2010/2011,201836
3,0.03924575955703815,2010/2011,201836
4,0.029684789768040832,2010/2011,201836
5,0.02375304661396045,2010/2011,201836
6,0.022568371614252958,2010/2011,201836
7,0.05274828970573962,2010/2011,201836
8,0.006556381379296128,2010/2011,201836
9,0.006276688189949514,2010/2011,201836
10,0.041612128158985115,2010/2011,201836
11,0.23114747795516097,2010/2011,201836
12,0.0034214866677078908,2010/2011,201836
13,0.015888860054795357,2010/2011,201836
14,0.031230653058282338,2010/2011,201836
15,0.009666989885853529,2010/2011,201836
16,0.014055238894337501,2010/2011,201836
17,0.11220040627944483,2010/2011,201836
18,0.08903779663265371,2010/2011,201836
19,0.009732229213480796,2010/2011,201836
20,0.12190191010612425,2010/2011,201836
21,0.01037925366578006,2010/2011,201836
22,0.010312765684688379,2010/2011,201836
23,0.00693443484931325,2010/2011,201836
24,0.013023207581894854,2010/2011,201836
25,0.013459551661314515,2010/2011,201836
26,0.015550248048077564,2010/2011,201836
0,0.011458313326490605,2010/2011,201837
1,0.023511595241756007,2010/2011,201837
2,0.017830977025240512,2010/2011,201837
3,0.01615112483273749,2010/2011,201837
4,0.01224471743867383,2010/2011,201837
5,0.018364963901220322,2010/2011,201837
6,0.013220432683179692,2010/2011,201837
7,0.02617759526323025,2010/2011,201837
8,0.0065068656544653184,2010/2011,201837
9,0.0061698842057654945,2010/2011,201837
10,0.04214456005770969,2010/2011,201837
11,0.15532116162156215,2010/2011,201837
12,0.003992518439430267,2010/2011,201837
13,0.023681903024825847,2010/2011,201837
14,0.03158439832040199,2010/2011,201837
15,0.007126133853038628,2010/2011,201837
16,0.011044943149384551,2010/2011,201837
17,0.3082217560534849,2010/2011,201837
18,0.08026464203649988,2010/2011,201837
19,0.007754486083947559,2010/2011,201837
20,0.12328833620776966,2010/2011,201837
21,0.010586736256733202,2010/2011,201837
22,0.010582258809995264,2010/2011,201837
23,0.005844672596950069,2010/2011,201837
24,0.006940803031970341,2010/2011,201837
25,0.008636955591884298,2010/2011,201837
26,0.011347265291655584,2010/2011,201837
0,0.024926033153695355,2010/2011,201838
1,0.023581038423425793,2010/2011,201838
2,0.020938040755966586,2010/2011,201838
3,0.039265330043110586,2010/2011,201838
4,0.029656055716991484,2010/2011,201838
5,0.023683241139691828,2010/2011,201838
6,0.022642517450628417,2010/2011,201838
7,0.05276699372530248,2010/2011,201838
8,0.006470078558743025,2010/2011,201838
9,0.006254802097578755,2010/2011,201838
10,0.04164062037883563,2010/2011,201838
11,0.23164580702350035,2010/2011,201838
12,0.0034182584977185604,2010/2011,201838
13,0.01589105820317027,2010/2011,201838
14,0.031342585424540464,2010/2011,201838
15,0.009699136773419983,2010/2011,201838
16,0.014006850515843607,2010/2011,201838
17,0.11200541259504079,2010/2011,201838
18,0.0884774166104407,2010/2011,201838
19,0.00960455825846025,2010/2011,201838
20,0.12226274318269909,2010/2011,201838
21,0.010432210412900733,2010/2011,201838
22,0.010371621499472874,2010/2011,201838
23,0.006964826224584348,2010/2011,201838
24,0.013157878159804468,2010/2011,201838
25,0.013383656634585978,2010/2011,201838
26,0.015511228539849521,2010/2011,201838
0,0.011489471619627514,2010/2011,201839
1,0.02338370750067344,2010/2011,201839
2,0.0179178563464658,2010/2011,201839
3,0.016079837396832455,2010/2011,201839
4,0.01216026904298674,2010/2011,201839
5,0.0183231001703658,2010/2011,201839
6,0.013215875809693068,2010/2011,201839
7,0.026360042697052548,2010/2011,201839
8,0.006424812161723443,2010/2011,201839
9,0.0062008530643276015,2010/2011,201839
10,0.042046749509996484,2010/2011,201839
11,0.15589102649246508,2010/2011,201839
12,0.003969954553546609,2010/2011,201839
13,0.022784538850580276,2010/2011,201839
14,0.031201648199933322,2010/2011,201839
15,0.007141908832981791,2010/2011,201839
16,0.011172648061157722,2010/2011,201839
17,0.30947408514422575,2010/2011,201839
18,0.08000109319969755,2010/2011,201839
19,0.007677341237220794,2010/2011,201839
20,0.12320911545283911,2010/2011,201839
21,0.010600423742405057,2010/2011,201839
22,0.010503982868696035,2010/2011,201839
23,0.005817256559198978,2010/2011,201839
24,0.006920151417952577,2010/2011,201839
25,0.008618472571465276,2010/2011,201839
26,0.011413777495888754,2010/2011,201839
0,0.025201228313003553,2010/2011,201840
1,0.023351002685454727,2010/2011,201840
2,0.02112676425142615,2010/2011,201840
3,0.03934845899979875,2010/2011,201840
4,0.029731665469668673,2010/2011,201840
5,0.023874361578291023,2010/2011,201840
6,0.02254547355491433,2010/2011,201840
7,0.052559856020088384,2010/2011,201840
8,0.006489788004033333,2010/2011,201840
9,0.006233099746381111,2010/2011,201840
10,0.041867737589014964,2010/2011,201840
11,0.23105169309567078,2010/2011,201840
12,0.0034381606803988527,2010/2011,201840
13,0.01591500579520691,2010/2011,201840
14,0.03145685605978172,2010/2011,201840
15,0.00965023965107876,2010/2011,201840
16,0.01396340847820166,2010/2011,201840
17,0.11143270901636988,2010/2011,201840
18,0.08872550226181161,2010/2011,201840
19,0.00968480029592593,2010/2011,201840
20,0.12227751194446325,2010/2011,201840
21,0.01040683087608909,2010/2011,201840
22,0.010521801992210292,2010/2011,201840
23,0.006937655795940115,2010/2011,201840
24,0.013207987441710858,2010/2011,201840
25,0.013458372620736847,2010/2011,201840
26,0.015542027782327869,2010/2011,201840
0,0.011480026912072231,2010/2011,201841
1,0.023276992068079032,2010/2011,201841
2,0.017940446929152604,2010/2011,201841
3,0.015920331061024313,2010/2011,201841
4,0.012103288249751811,2010/2011,201841
5,0.018447507047935727,2010/2011,201841
6,0.013276574200408195,2010/2011,201841
7,0.026169981870060196,2010/2011,201841
8,0.006436566002958509,2010/2011,201841
9,0.006212198682409614,2010/2011,201841
10,0.04235884134658105,2010/2011,201841
11,0.15584948783562275,2010/2011,201841
12,0.003983046131107714,2010/2011,201841
13,0.022857575119130426,2010/2011,201841
14,0.0315250208634999,2010/2011,201841
15,0.007108445714754589,2010/2011,201841
16,0.011047349814187332,2010/2011,201841
17,0.3090838218832567,2010/2011,201841
18,0.08016406292618641,2010/2011,201841
19,0.007767249360941592,2010/2011,201841
20,0.12306531197278778,2010/2011,201841
21,0.010633931258870825,2010/2011,201841
22,0.010518374430521648,2010/2011,201841
23,0.005800240498331668,2010/2011,201841
24,0.006954123033211047,2010/2011,201841
25,0.008650563655935382,2010/2011,201841
26,0.011368641131221232,2010/2011,201841
0,0.011461129206535102,2010/2011,201842
1,0.02314884489504033,2010/2011,201842
2,0.018014476458284495,2010/2011,201842
3,0.016027423932300902,2010/2011,201842
4,0.012245713131356636,2010/2011,201842
5,0.018351754142632203,2010/2011,201842
6,0.013267255474254598,2010/2011,201842
7,0.0262475783800071,2010/2011,201842
8,0.006445630814232585,2010/2011,201842
9,0.0062170956577547835,2010/2011,201842
10,0.042420559836187234,2010/2011,201842
11,0.15643153381387462,2010/2011,201842
12,0.003974178365609769,2010/2011,201842
13,0.022792845396435904,2010/2011,201842
14,0.03169837569507263,2010/2011,201842
15,0.007091345655125537,2010/2011,201842
16,0.011082258929132253,2010/2011,201842
17,0.3076823580661184,2010/2011,201842
18,0.08072663894051395,2010/2011,201842
19,0.007698835230735371,2010/2011,201842
20,0.12302029861693056,2010/2011,201842
21,0.010602041041922812,2010/2011,201842
22,0.010589250574705392,2010/2011,201842
23,0.0057723783519750575,2010/2011,201842
24,0.006929057657666642,2010/2011,201842
25,0.008616121621461272,2010/2011,201842
26,0.011445020114135682,2010/2011,201842
0,0.011495869769833756,2010/2011,201843
1,0.02313634675719171,2010/2011,201843
2,0.01780476345416483,2010/2011,201843
3,0.01616344682593893,2010/2011,201843
4,0.012250763321600336,2010/2011,201843
5,0.018437756020863377,2010/2011,201843
6,0.013160453000458094,2010/2011,201843
7,0.026321613621231296,2010/2011,201843
8,0.006483112929468546,2010/2011,201843
9,0.006229399043445191,2010/2011,201843
10,0.04239772046845665,2010/2011,201843
11,0.15597740899930265,2010/2011,201843
12,0.0039834017037921245,2010/2011,201843
13,0.02288127621609305,2010/2011,201843
14,0.03152364899629256,2010/2011,201843
15,0.0070498672155259795,2010/2011,201843
16,0.01116227380154913,2010/2011,201843
17,0.3086549412168884,2010/2011,201843
18,0.08038913823100208,2010/2011,201843
19,0.007724145455816371,2010/2011,201843
20,0.1228425952521492,2010/2011,201843
21,0.010569706367718784,2010/2011,201843
22,0.010607712570361895,2010/2011,201843
23,0.00583581900845875,2010/2011,201843
24,0.006926169525450334,2010/2011,201843
25,0.00861296285933039,2010/2011,201843
26,0.011377687367617554,2010/2011,201843
0,0.01147189210852891,2010/2011,201844
1,0.023178210785071658,2010/2011,201844
2,0.018000897388680506,2010/2011,201844
3,0.015802235860172403,2010/2011,201844
4,0.012138625521633304,2010/2011,201844
5,0.018411437279908186,2010/2011,201844
6,0.013172494619811062,2010/2011,201844
7,0.026293890659973094,2010/2011,201844
8,0.006457136228007188,2010/2011,201844
9,0.006217848389624408,2010/2011,201844
10,0.04196360993952539,2010/2011,201844
11,0.15658491016772225,2010/2011,201844
12,0.0039544240368819305,2010/2011,201844
13,0.022739490967056745,2010/2011,201844
14,0.03174457159737873,2010/2011,201844
15,0.007098468758644168,2010/2011,201844
16,0.011093858761276425,2010/2011,201844
17,0.30870570444251527,2010/2011,201844
18,0.08143937308330589,2010/2011,201844
19,0.007721475918150031,2010/2011,201844
20,0.12174635427934402,2010/2011,201844
21,0.01062910042640393,2010/2011,201844
22,0.010652974375280563,2010/2011,201844
23,0.005816273352013551,2010/2011,201844
24,0.006956160084024186,2010/2011,201844
25,0.008637865420631555,2010/2011,201844
26,0.01137071554843735,2010/2011,201844
0,0.011424707859430108,2010/2011,201845
1,0.02330175019216831,2010/2011,201845
2,0.017876463750977633,2010/2011,201845
3,0.015825518748738894,2010/2011,201845
4,0.01230565026646557,2010/2011,201845
5,0.018390485724718478,2010/2011,201845
6,0.013178030715079635,2010/2011,201845
7,0.026355850981017552,2010/2011,201845
8,0.006482123463892617,2010/2011,201845
9,0.006253943255661754,2010/2011,201845
10,0.04220541535855118,2010/2011,201845
11,0.1562618461360088,2010/2011,201845
12,0.003951445702900944,2010/2011,201845
13,0.022833935082367456,2010/2011,201845
14,0.03173114623057045,2010/2011,201845
15,0.007057157116791939,2010/2011,201845
16,0.011008189239616717,2010/2011,201845
17,0.3086204486442882,2010/2011,201845
18,0.08094170603513554,2010/2011,201845
19,0.00776553267640687,2010/2011,201845
20,0.12210174275628015,2010/2011,201845
21,0.010635656963022563,2010/2011,201845
22,0.01055169758490455,2010/2011,201845
23,0.005819839056406748,2010/2011,201845
24,0.006962757488612276,2010/2011,201845
25,0.008721581080847302,2010/2011,201845
26,0.011435377889136816,2010/2011,201845
0,0.01148661227488495,2010/2011,201846
1,0.0233093769630998,2010/2011,201846
2,0.017711381724425608,2010/2011,201846
3,0.015957696491038585,2010/2011,201846
4,0.012271689588004548,2010/2011,201846
5,0.01836398564441888,2010/2011,201846
6,0.013228957404564732,2010/2011,201846
7,0.02596589234533649,2010/2011,201846
8,0.006461748533300606,2010/2011,201846
9,0.006218585001121841,2010/2011,201846
10,0.041874666463251796,2010/2011,201846
11,0.15685729994547282,2010/2011,201846
12,0.0039762848940993415,2010/2011,201846
13,0.022735014977956065,2010/2011,201846
14,0.031865825107747,2010/2011,201846
15,0.007137267288522591,2010/2011,201846
16,0.01116854111256662,2010/2011,201846
17,0.3084563926808458,2010/2011,201846
18,0.08107467098135986,2010/2011,201846
19,0.0077297649842099905,2010/2011,201846
20,0.12208287153537835,2010/2011,201846
21,0.010625002712558446,2010/2011,201846
22,0.010603541197815388,2010/2011,201846
23,0.005843604044043441,2010/2011,201846
24,0.006955887551876985,2010/2011,201846
25,0.008617354914217971,2010/2011,201846
26,0.011420083637882094,2010/2011,201846
0,0.011505849586765192,2010/2011,201848
1,0.023213372816941087,2010/2011,201848
2,0.0178100236905804,2010/2011,201848
3,0.01587636878392854,2010/2011,201848
4,0.01216938535245852,2010/2011,201848
5,0.01834134200392835,2010/2011,201848
6,0.013230662665130481,2010/2011,201848
7,0.02636355777057248,2010/2011,201848
8,0.0064396367972836275,2010/2011,201848
9,0.006246781455245354,2010/2011,201848
10,0.04209806393740021,2010/2011,201848
11,0.156831644730345,2010/2011,201848
12,0.003951456406784305,2010/2011,201848
13,0.022930495242552574,2010/2011,201848
14,0.031866411589399714,2010/2011,201848
15,0.007118376223322853,2010/2011,201848
16,0.011137976167407821,2010/2011,201848
17,0.3080686614804381,2010/2011,201848
18,0.08098672250690868,2010/2011,201848
19,0.0077796963258523165,2010/2011,201848
20,0.122068400282187,2010/2011,201848
21,0.010581857856369132,2010/2011,201848
22,0.01060813570573973,2010/2011,201848
23,0.0058306295227768135,2010/2011,201848
24,0.006933322934065936,2010/2011,201848
25,0.00864135072744908,2010/2011,201848
26,0.011369817438168171,2010/2011,201848
0,0.01151467806377295,2010/2011,201849
1,0.022998103784200495,2010/2011,201849
2,0.017765015782837658,2010/2011,201849
3,0.01609793579687705,2010/2011,201849
4,0.012174391185314552,2010/2011,201849
5,0.018351921854705307,2010/2011,201849
6,0.013180127384147438,2010/2011,201849
7,0.02624294896889644,2010/2011,201849
8,0.006479895371014849,2010/2011,201849
9,0.00620898416466244,2010/2011,201849
10,0.0422391738815675,2010/2011,201849
11,0.1573023893976917,2010/2011,201849
12,0.003998629535341595,2010/2011,201849
13,0.022819728748972302,2010/2011,201849
14,0.03211346127398283,2010/2011,201849
15,0.0070966997198968155,2010/2011,201849
16,0.011109930626027458,2010/2011,201849
17,0.3072648921671083,2010/2011,201849
18,0.08106443452839734,2010/2011,201849
19,0.007702843330138579,2010/2011,201849
20,0.12224915454487903,2010/2011,201849
21,0.010612174994557749,2010/2011,201849
22,0.01059611069725053,2010/2011,201849
23,0.005816398789802818,2010/2011,201849
24,0.006973705328399869,2010/2011,201849
25,0.00866643487428306,2010/2011,201849
26,0.011359835205274435,2010/2011,201849
0,0.011485634737288603,2010/2011,201850
1,0.023208511417186564,2010/2011,201850
2,0.017829257984770547,2010/2011,201850
3,0.015905832364939747,2010/2011,201850
4,0.012150037440269747,2010/2011,201850
5,0.01840107558215099,2010/2011,201850
6,0.013216098434443692,2010/2011,201850
7,0.026271445033993406,2010/2011,201850
8,0.006461961889544071,2010/2011,201850
9,0.006207436882071519,2010/2011,201850
10,0.04200741128862239,2010/2011,201850
11,0.15726906339700533,2010/2011,201850
12,0.0039784946770081,2010/2011,201850
13,0.022854096165274736,2010/2011,201850
14,0.03201898727831751,2010/2011,201850
15,0.007122538778560768,2010/2011,201850
16,0.011171493210137159,2010/2011,201850
17,0.30785020075965347,2010/2011,201850
18,0.08098775020425429,2010/2011,201850
19,0.007717021729747084,2010/2011,201850
20,0.12185430718643081,2010/2011,201850
21,0.010613289432734149,2010/2011,201850
22,0.0106104100443804,2010/2011,201850
23,0.0058407034534720655,2010/2011,201850
24,0.006928272523770811,2010/2011,201850
25,0.008674019549896682,2010/2011,201850
26,0.011364648554075955,2010/2011,201850
0,0.011526798125253713,2010/2011,201851
1,0.02334344270184188,2010/2011,201851
2,0.01772546127125077,2010/2011,201851
3,0.015884490956961813,2010/2011,201851
4,0.012062126078601056,2010/2011,201851
5,0.018388434691807638,2010/2011,201851
6,0.013351590951860315,2010/2011,201851
7,0.026227077342792147,2010/2011,201851
8,0.0064920801428161555,2010/2011,201851
9,0.006222721407729836,2010/2011,201851
10,0.04233225729625377,2010/2011,201851
11,0.15758049410213182,2010/2011,201851
12,0.00394567024992086,2010/2011,201851
13,0.02275237777913947,2010/2011,201851
14,0.03195153796730029,2010/2011,201851
15,0.007130984407910661,2010/2011,201851
16,0.011037335350770242,2010/2011,201851
17,0.3076310800571856,2010/2011,201851
18,0.08064336127279492,2010/2011,201851
19,0.007708970743619344,2010/2011,201851
20,0.12188566698539796,2010/2011,201851
21,0.01067958956551266,2010/2011,201851
22,0.010632600412984127,2010/2011,201851
23,0.005823204045953982,2010/2011,201851
24,0.00693663726994755,2010/2011,201851
25,0.008637704124615043,2010/2011,201851
26,0.011466304697644914,2010/2011,201851
0,0.011508052178664322,2010/2011,201852
1,0.023028568581678115,2010/2011,201852
2,0.017798978241193655,2010/2011,201852
3,0.015947328862332726,2010/2011,201852
4,0.012183209521820632,2010/2011,201852
5,0.01836325321459986,2010/2011,201852
6,0.013170457194932362,2010/2011,201852
7,0.026228695960781704,2010/2011,201852
8,0.006532882509633002,2010/2011,201852
9,0.00622261909106286,2010/2011,201852
10,0.0422465544244097,2010/2011,201852
11,0.1571522240769553,2010/2011,201852
12,0.00399576483453823,2010/2011,201852
13,0.022949377687731424,2010/2011,201852
14,0.03210962320422247,2010/2011,201852
15,0.0071067833837857915,2010/2011,201852
16,0.011084888075311716,2010/2011,201852
17,0.3078433977891057,2010/2011,201852
18,0.08112270557714357,2010/2011,201852
19,0.007715294246871268,2010/2011,201852
20,0.12170790824840126,2010/2011,201852
21,0.010541009538504549,2010/2011,201852
22,0.010607016357552084,2010/2011,201852
23,0.005838863004437569,2010/2011,201852
24,0.0069532552540760495,2010/2011,201852
25,0.008643786273424034,2010/2011,201852
26,0.01139750266682842,2010/2011,201852
0,0.011551688590171028,2010/2011,201901
1,0.02316052908842427,2010/2011,201901
2,0.017745766113318406,2010/2011,201901
3,0.015736691930227805,2010/2011,201901
4,0.01210038065959809,2010/2011,201901
5,0.018399051704201818,2010/2011,201901
6,0.013185923600639922,2010/2011,201901
7,0.02634199466570812,2010/2011,201901
8,0.0064340533486361845,2010/2011,201901
9,0.0062101930541893875,2010/2011,201901
10,0.042383776263982785,2010/2011,201901
11,0.15770075395276914,2010/2011,201901
12,0.00396625961848441,2010/2011,201901
13,0.02284774573792081,2010/2011,201901
14,0.0319631081529791,2010/2011,201901
15,0.007106719550815963,2010/2011,201901
16,0.011012843436923736,2010/2011,201901
17,0.30727802632416334,2010/2011,201901
18,0.08091997802866546,2010/2011,201901
19,0.007793929906709566,2010/2011,201901
20,0.1222251957547134,2010/2011,201901
21,0.010645844191248591,2010/2011,201901
22,0.010592795062253794,2010/2011,201901
23,0.005854011554117226,2010/2011,201901
24,0.006931754850007658,2010/2011,201901
25,0.00862728814021176,2010/2011,201901
26,0.011283696718920249,2010/2011,201901
0,0.011621932164722253,2010/2011,201902
1,0.023048961872817297,2010/2011,201902
2,0.01794336076942487,2010/2011,201902
3,0.015866492526881736,2010/2011,201902
4,0.012071152903798428,2010/2011,201902
5,0.018372176041534592,2010/2011,201902
6,0.01325113023349361,2010/2011,201902
7,0.026172188447410503,2010/2011,201902
8,0.006447621590789511,2010/2011,201902
9,0.006219588795721596,2010/2011,201902
10,0.0424756986971479,2010/2011,201902
11,0.15772276571079064,2010/2011,201902
12,0.003976375020517655,2010/2011,201902
13,0.023136434975617747,2010/2011,201902
14,0.03190188652160578,2010/2011,201902
15,0.007100405870383442,2010/2011,201902
16,0.011075521995730165,2010/2011,201902
17,0.30722722883024106,2010/2011,201902
18,0.08061510930181444,2010/2011,201902
19,0.007760812360415049,2010/2011,201902
20,0.12206702870490037,2010/2011,201902
21,0.010605451926233791,2010/2011,201902
22,0.010538503088007802,2010/2011,201902
23,0.005832859474760377,2010/2011,201902
24,0.006984843298515392,2010/2011,201902
25,0.00860879005642076,2010/2011,201902
26,0.011355678820307025,2010/2011,201902
0,0.011482555648371306,2010/2011,201903
1,0.023086428775294387,2010/2011,201903
2,0.01787817814696209,2010/2011,201903
3,0.01580346419238272,2010/2011,201903
4,0.012215413432843594,2010/2011,201903
5,0.018470404752411608,2010/2011,201903
6,0.013207053949182467,2010/2011,201903
7,0.026235054421951787,2010/2011,201903
8,0.0065249671983821315,2010/2011,201903
9,0.006208317372964787,2010/2011,201903
10,0.04219529711079588,2010/2011,201903
11,0.15766941174678195,2010/2011,201903
12,0.003980542245523911,2010/2011,201903
13,0.02293260436502088,2010/2011,201903
14,0.03207346239957545,2010/2011,201903
15,0.007115254249172954,2010/2011,201903
16,0.011081848204153293,2010/2011,201903
17,0.3072520892066821,2010/2011,201903
18,0.08082736035414578,2010/2011,201903
19,0.00777683610348755,2010/2011,201903
20,0.12198157293253875,2010/2011,201903
21,0.01064131250393233,2010/2011,201903
22,0.01056099310468692,2010/2011,201903
23,0.0058048479331907895,2010/2011,201903
24,0.006987756506226146,2010/2011,201903
25,0.008631098436709526,2010/2011,201903
26,0.011375874706630087,2010/2011,201903
0,0.01151137090390371,2010/2011,201904
1,0.02295707074292527,2010/2011,201904
2,0.01786099606367639,2010/2011,201904
3,0.015947617977047777,2010/2011,201904
4,0.01214465648685173,2010/2011,201904
5,0.018349833213293528,2010/2011,201904
6,0.013267958909739383,2010/2011,201904
7,0.026067096626500842,2010/2011,201904
8,0.006506136324588158,2010/2011,201904
9,0.006225458275210737,2010/2011,201904
10,0.04202398761762756,2010/2011,201904
11,0.15782122439820695,2010/2011,201904
12,0.00397098476361463,2010/2011,201904
13,0.02294380895576516,2010/2011,201904
14,0.032159695966831645,2010/2011,201904
15,0.007141178045804936,2010/2011,201904
16,0.011183257739670539,2010/2011,201904
17,0.3073685391726542,2010/2011,201904
18,0.08072835077598649,2010/2011,201904
19,0.007696795317228144,2010/2011,201904
20,0.12225828770938515,2010/2011,201904
21,0.01056154363982943,2010/2011,201904
22,0.010571167912847016,2010/2011,201904
23,0.00581594708524959,2010/2011,201904
24,0.006986280829236225,2010/2011,201904
25,0.008660458526932901,2010/2011,201904
26,0.011270296019395054,2010/2011,201904
0,0.011502747906899624,2010/2011,201905
1,0.023252352079078043,2010/2011,201905
2,0.017783102113559685,2010/2011,201905
3,0.015898944259220713,2010/2011,201905
4,0.012112278343599455,2010/2011,201905
5,0.018216856320507544,2010/2011,201905
6,0.013206417827198709,2010/2011,201905
7,0.026441615662403894,2010/2011,201905
8,0.006440267034165346,2010/2011,201905
9,0.006216258837507082,2010/2011,201905
10,0.042056301609152434,2010/2011,201905
11,0.15783984287470115,2010/2011,201905
12,0.003949365481097107,2010/2011,201905
13,0.022917341487569385,2010/2011,201905
14,0.03238118092275211,2010/2011,201905
15,0.007091885919562579,2010/2011,201905
16,0.011197681929550035,2010/2011,201905
17,0.30700804928742836,2010/2011,201905
18,0.08075702504416425,2010/2011,201905
19,0.007707538526898924,2010/2011,201905
20,0.1220201477334037,2010/2011,201905
21,0.010616500905145562,2010/2011,201905
22,0.010576360324485268,2010/2011,201905
23,0.005816590377693782,2010/2011,201905
24,0.0069503129995582245,2010/2011,201905
25,0.008638578453730289,2010/2011,201905
26,0.011404455738967355,2010/2011,201905
0,0.011556072143314628,2010/2011,201906
1,0.022844292851864362,2010/2011,201906
2,0.017776595418472565,2010/2011,201906
3,0.015948199623842776,2010/2011,201906
4,0.012129772930460078,2010/2011,201906
5,0.018378259352634024,2010/2011,201906
6,0.013178463052296002,2010/2011,201906
7,0.026131477340461402,2010/2011,201906
8,0.006407065603946834,2010/2011,201906
9,0.006149950369618955,2010/2011,201906
10,0.042341835698700814,2010/2011,201906
11,0.15798035835670604,2010/2011,201906
12,0.003997821729059849,2010/2011,201906
13,0.022947230195237867,2010/2011,201906
14,0.032233569283834564,2010/2011,201906
15,0.0071580994942040885,2010/2011,201906
16,0.011112817839292025,2010/2011,201906
17,0.30696357185533996,2010/2011,201906
18,0.08154802678903993,2010/2011,201906
19,0.0077838584275137694,2010/2011,201906
20,0.12143664052183231,2010/2011,201906
21,0.010617930785866713,2010/2011,201906
22,0.01061487685178972,2010/2011,201906
23,0.005829740420079227,2010/2011,201906
24,0.006917429819755476,2010/2011,201906
25,0.008591113460371988,2010/2011,201906
26,0.011424929784467953,2010/2011,201906
0,0.011571621224903132,2010/2011,201907
1,0.02303048349130956,2010/2011,201907
2,0.01790593713758895,2010/2011,201907
3,0.015921124213217803,2010/2011,201907
4,0.012118905453374917,2010/2011,201907
5,0.0183234537780887,2010/2011,201907
6,0.013204849324897995,2010/2011,201907
7,0.02594876654290101,2010/2011,201907
8,0.006479500320166432,2010/2011,201907
9,0.006199771731875908,2010/2011,201907
10,0.04208968450600047,2010/2011,201907
11,0.1582678389386711,2010/2011,201907
12,0.003972032158070321,2010/2011,201907
13,0.02280878344423565,2010/2011,201907
14,0.03247441420455264,2010/2011,201907
15,0.007122992805758161,2010/2011,201907
16,0.011106338472001777,2010/2011,201907
17,0.3070557020417351,2010/2011,201907
18,0.08069097992616586,2010/2011,201907
19,0.007777699515682626,2010/2011,201907
20,0.12191813469028129,2010/2011,201907
21,0.010609716401674468,2010/2011,201907
22,0.010596890778439496,2010/2011,201907
23,0.005792531188801587,2010/2011,201907
24,0.006971554892393713,2010/2011,201907
25,0.008631946992541885,2010/2011,201907
26,0.011408345824672116,2010/2011,201907
0,0.011533055885706148,2010/2011,201908
1,0.023136787095097096,2010/2011,201908
2,0.01785069444394187,2010/2011,201908
3,0.015807174496328867,2010/2011,201908
4,0.012177921910476069,2010/2011,201908
5,0.018307506541184442,2010/2011,201908
6,0.01320633358267351,2010/2011,201908
7,0.026222774316764428,2010/2011,201908
8,0.006475062022770674,2010/2011,201908
9,0.006240770443235882,2010/2011,201908
10,0.04201140104839602,2010/2011,201908
11,0.15843680140234254,2010/2011,201908
12,0.003958413831984463,2010/2011,201908
13,0.02291466829539263,2010/2011,201908
14,0.032284564024321276,2010/2011,201908
15,0.0070894722887704575,2010/2011,201908
16,0.011075880714060406,2010/2011,201908
17,0.30694776405179697,2010/2011,201908
18,0.08130011119050701,2010/2011,201908
19,0.007774204656700181,2010/2011,201908
20,0.12119581397830693,2010/2011,201908
21,0.010672249461059593,2010/2011,201908
22,0.010545702579046601,2010/2011,201908
23,0.005824535957634751,2010/2011,201908
24,0.0069691348194122075,2010/2011,201908
25,0.008653253845815266,2010/2011,201908
26,0.011387947116272914,2010/2011,201908
0,0.011956286569931565,2010/2011,201909
1,0.023564125074077354,2010/2011,201909
2,0.017871815989835334,2010/2011,201909
3,0.016296071604272495,2010/2011,201909
4,0.012147830163234594,2010/2011,201909
5,0.018332434655365482,2010/2011,201909
6,0.013029026700600372,2010/2011,201909
7,0.024258146990035222,2010/2011,201909
8,0.006363514864344077,2010/2011,201909
9,0.006144452354135595,2010/2011,201909
10,0.039858564107186065,2010/2011,201909
11,0.14079843430875671,2010/2011,201909
12,0.003940032198216511,2010/2011,201909
13,0.021290182793399382,2010/2011,201909
